kingdom,class,species,decimalLatitude,decimalLongitude,species_fr
Plantae,Magnoliopsida,Chelidonium majus,44.739071,20.418341,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,44.185986,21.099029,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,45.144077,19.779547,Grande chélidoine
Plantae,Magnoliopsida,Phytolacca americana,45.250182,19.819361999999998,Raisin d'Amérique
Plantae,Magnoliopsida,Acer platanoides,44.819681,20.421013000000002,Erable plane
Plantae,Magnoliopsida,Malva sylvestris,43.711211999999996,21.823753,Grande mauve
Plantae,Magnoliopsida,Chelidonium majus,44.140370000000004,22.47547,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,45.468492,19.456092,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,45.264775,19.832704,Grande chélidoine
Plantae,Magnoliopsida,Chelidonium majus,44.734673,20.464148,Grande chélidoine
Plantae,Magnoliopsida,Chelidonium majus,44.744285999999995,20.517645,Grande chélidoine
Plantae,Magnoliopsida,Phytolacca americana,44.826143,20.463143,Raisin d'Amérique
Plantae,Magnoliopsida,Malva sylvestris,45.130465,19.788963,Grande mauve
Plantae,Magnoliopsida,Phytolacca americana,44.640772999999996,22.294164000000002,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,44.836774,20.397702,Lierre grimpant
Plantae,Magnoliopsida,Cichorium intybus,44.731859,20.427023000000002,Chicorée sauvage
Plantae,Magnoliopsida,Bellis perennis,43.282204,20.004257,Paquerette
Plantae,Magnoliopsida,Chelidonium majus,45.66557,19.692657,Grande chélidoine
Plantae,Magnoliopsida,Bellis perennis,44.387252000000004,20.259129,Paquerette
Plantae,Magnoliopsida,Hedera helix,43.569998,22.253242,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,44.8395,20.412079000000002,Grande chélidoine
Plantae,Magnoliopsida,Phytolacca americana,44.265359000000004,19.913892999999998,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,43.858340999999996,19.831297,Lierre grimpant
Plantae,Magnoliopsida,Phytolacca americana,43.725278,21.371389,Raisin d'Amérique
Plantae,Magnoliopsida,Acer platanoides,44.973555,19.612463,Erable plane
Plantae,Magnoliopsida,Bellis perennis,44.621990999999994,19.964748,Paquerette
Plantae,Magnoliopsida,Phytolacca americana,44.340691,20.406662,Raisin d'Amérique
Plantae,Magnoliopsida,Acer platanoides,43.581111,21.326389000000002,Erable plane
Plantae,Magnoliopsida,Bellis perennis,43.972122,19.550106,Paquerette
Plantae,Magnoliopsida,Cichorium intybus,43.736878000000004,20.803766,Chicorée sauvage
Plantae,Magnoliopsida,Bellis perennis,43.355499,19.578913,Paquerette
Plantae,Magnoliopsida,Hedera helix,44.853333,20.395834,Lierre grimpant
Plantae,Magnoliopsida,Achillea millefolium,44.933063,20.240459,Achilée millefeuille
Plantae,Magnoliopsida,Robinia pseudoacacia,44.614847999999995,20.557938,Robinier faux acacia
Plantae,Magnoliopsida,Sempervivum tectorum,43.343449,20.977597,Joubarbe des toits
Plantae,Magnoliopsida,Cichorium intybus,44.821096999999995,20.459014,Chicorée sauvage
Plantae,Magnoliopsida,Robinia pseudoacacia,43.325947,21.898163,Robinier faux acacia
Plantae,Magnoliopsida,Cichorium intybus,44.811687,20.500385,Chicorée sauvage
Plantae,Magnoliopsida,Sempervivum tectorum,45.207934,19.804845999999998,Joubarbe des toits
Plantae,Magnoliopsida,Acer platanoides,44.813965,20.370248999999998,Erable plane
Plantae,Magnoliopsida,Hedera helix,44.994721999999996,20.954722,Lierre grimpant
Plantae,Magnoliopsida,Robinia pseudoacacia,44.756515,19.692821,Robinier faux acacia
Plantae,Magnoliopsida,Robinia pseudoacacia,43.850483000000004,19.846612,Robinier faux acacia
Plantae,Magnoliopsida,Chelidonium majus,44.657345,20.872076999999997,Grande chélidoine
Plantae,Magnoliopsida,Acer platanoides,45.261389,19.813056,Erable plane
Plantae,Magnoliopsida,Hedera helix,45.508291,19.263219,Lierre grimpant
Plantae,Magnoliopsida,Phytolacca americana,43.320526,21.913551000000002,Raisin d'Amérique
Plantae,Magnoliopsida,Robinia pseudoacacia,45.152275,19.924246,Robinier faux acacia
Plantae,Magnoliopsida,Bellis perennis,44.751068,20.502348,Paquerette
Plantae,Magnoliopsida,Acer platanoides,44.817778000000004,20.414444,Erable plane
Plantae,Magnoliopsida,Cichorium intybus,45.256916,19.842102,Chicorée sauvage
Plantae,Magnoliopsida,Hedera helix,44.795077,20.493817,Lierre grimpant
Plantae,Magnoliopsida,Achillea millefolium,43.787504999999996,21.783463,Achilée millefeuille
Animalia,Mammalia,Meles meles,43.893947,19.996075,Blaireau européen
Plantae,Magnoliopsida,Bellis perennis,44.263182,19.89781,Paquerette
Animalia,Mammalia,Erinaceus roumanicus,43.971649,19.566822,Hérisson
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Mammalia,Capreolus capreolus,44.133148999999996,19.645341000000002,Chevreuil
Animalia,Mammalia,Erinaceus roumanicus,44.774469,20.48302,Hérisson
Plantae,Magnoliopsida,Robinia pseudoacacia,45.797835,20.122715,Robinier faux acacia
Plantae,Magnoliopsida,Phytolacca americana,44.209565999999995,19.96027,Raisin d'Amérique
Animalia,Aves,Aythya nyroca,45.32093,20.480494,Fuligule nyroca
Plantae,Magnoliopsida,Phytolacca americana,43.973690000000005,19.583298000000003,Raisin d'Amérique
Plantae,Magnoliopsida,Robinia pseudoacacia,43.976384,19.562137,Robinier faux acacia
Animalia,Mammalia,Sciurus vulgaris,44.30728,20.554281,Ecureuil Roux
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Crex crex,42.6704,22.3382,Râle des genêts
Animalia,Aves,Aythya nyroca,43.0851,20.1132,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0694,20.0746,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.9471,19.5198,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.0934,20.4708,Barge à queue noire
Animalia,Aves,Crex crex,43.9128,19.5536,Râle des genêts
Animalia,Aves,Numenius arquata,45.5681,20.3208,Courlis cendré
Animalia,Aves,Falco vespertinus,44.0349,19.9534,Faucon kobez
Animalia,Aves,Aythya nyroca,44.9589,19.5256,Fuligule nyroca
Animalia,Aves,Crex crex,42.7192,22.3346,Râle des genêts
Animalia,Mammalia,Lepus europaeus,44.362334999999995,19.362983,Lièvre d'europe
Animalia,Mammalia,Erinaceus roumanicus,44.820791,20.402511999999998,Hérisson
Animalia,Aves,Aythya nyroca,43.1456,22.6061,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.7961,21.2291,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.2933,20.4284,Courlis cendré
Animalia,Aves,Numenius arquata,45.2933,20.4284,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8545,21.2997,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.4152,20.1034,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.0899,20.453,Barge à queue noire
Animalia,Aves,Falco vespertinus,43.3717,19.6349,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0899,20.453,Fuligule nyroca
Animalia,Aves,Anser erythropus,45.3313,20.6691,Oie naine
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Animalia,Aves,Aythya nyroca,45.528,20.296,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0811,20.6334,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.9589,19.5256,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.7656,21.5366,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.6551,21.7712,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.2177,20.6306,Courlis cendré
Animalia,Aves,Aythya nyroca,45.1204,20.3953,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2933,20.4284,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0412,20.1208,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Falco vespertinus,43.3717,19.6349,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2933,20.4284,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.3304,20.3843,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0412,20.1208,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.876999999999995,20.2187,Fuligule nyroca
Animalia,Aves,Crex crex,43.263000000000005,19.7705,Râle des genêts
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Falco vespertinus,44.8073,21.141,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.227,19.9096,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.0851,20.1132,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.9365,20.4028,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Falco vespertinus,43.2451,22.537,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aquila clanga,44.809,21.2851,Aigle criard
Animalia,Aves,Aythya nyroca,46.0694,20.0746,Fuligule nyroca
Animalia,Aves,Limosa limosa,44.8545,21.2997,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8662,20.4915,Fuligule nyroca
Animalia,Aves,Falco vespertinus,44.7397,20.764,Faucon kobez
Animalia,Aves,Limosa limosa,45.0934,20.4708,Barge à queue noire
Animalia,Aves,Aythya nyroca,45.193999999999996,20.51,Fuligule nyroca
Animalia,Aves,Limosa limosa,44.8662,20.4915,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,45.1204,20.3953,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.6255,20.2093,Courlis cendré
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,45.08,20.4824,Fuligule nyroca
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Animalia,Aves,Aythya nyroca,44.8355,20.5046,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.9589,19.5256,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0694,20.0746,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.1204,20.3953,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.1456,22.6061,Fuligule nyroca
Animalia,Aves,Crex crex,43.2451,22.537,Râle des genêts
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Crex crex,43.3717,19.6349,Râle des genêts
Animalia,Aves,Falco vespertinus,44.7685,20.347,Faucon kobez
Animalia,Aves,Aythya nyroca,46.0694,20.0746,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Animalia,Aves,Aythya nyroca,44.9079,20.375,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.4704,20.3027,Courlis cendré
Animalia,Aves,Aquila clanga,44.1844,22.285999999999998,Aigle criard
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.227,19.9096,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Numenius arquata,45.2177,20.6306,Courlis cendré
Animalia,Aves,Numenius arquata,45.2933,20.4284,Courlis cendré
Animalia,Aves,Limosa limosa,45.2865,20.4348,Barge à queue noire
Animalia,Aves,Aythya nyroca,45.2159,20.6306,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,46.0412,20.1208,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.6289,21.9886,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.5225,20.3104,Courlis cendré
Animalia,Aves,Aythya nyroca,46.0442,19.9375,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8355,20.5046,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.0934,20.4708,Barge à queue noire
Animalia,Aves,Falco vespertinus,45.5363,20.2155,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0442,19.9375,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0811,20.6334,Fuligule nyroca
Animalia,Aves,Limosa limosa,44.83,20.45,Barge à queue noire
Animalia,Aves,Falco vespertinus,44.8422,20.5361,Faucon kobez
Animalia,Aves,Limosa limosa,43.0851,20.1132,Barge à queue noire
Animalia,Aves,Aythya nyroca,43.879,21.3489,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.9079,20.375,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.3313,20.6691,Courlis cendré
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,44.7961,21.2291,Fuligule nyroca
Animalia,Aves,Falco vespertinus,43.3717,19.6349,Faucon kobez
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1385,20.473,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.7476,21.3833,Fuligule nyroca
Animalia,Aves,Falco naumanni,43.0851,20.1132,Faucon crécerellette
Animalia,Aves,Numenius arquata,45.0584,20.412,Courlis cendré
Animalia,Aves,Aythya nyroca,45.0899,20.453,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.0851,20.1132,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.6648,19.4258,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Crex crex,43.3717,19.6349,Râle des genêts
Animalia,Aves,Aythya nyroca,45.5734,20.0266,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Numenius arquata,46.0442,19.9375,Courlis cendré
Animalia,Aves,Aythya nyroca,44.9079,20.375,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.4623,19.9604,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,43.766000000000005,21.4007,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0412,20.1208,Fuligule nyroca
Animalia,Aves,Crex crex,43.3437,19.5176,Râle des genêts
Animalia,Aves,Falco vespertinus,43.5678,19.8144,Faucon kobez
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Limosa limosa,44.8233,20.4416,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Limosa limosa,44.672,20.9306,Barge à queue noire
Animalia,Aves,Limosa limosa,44.8545,21.2997,Barge à queue noire
Animalia,Aves,Pelecanus crispus,43.1514,22.5763,Pélican frisé
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,44.77,21.4357,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.4283,19.9337,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.3304,20.3843,Courlis cendré
Animalia,Aves,Aythya nyroca,45.08,20.4824,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.6255,20.2093,Courlis cendré
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.6271,19.1063,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2177,20.6306,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.3899,19.8566,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.5734,20.0266,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Falco vespertinus,44.4206,20.1776,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8482,20.4137,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8482,20.5331,Fuligule nyroca
Animalia,Aves,Numenius arquata,46.0442,19.9375,Courlis cendré
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.3313,20.6691,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Crex crex,43.263000000000005,19.7705,Râle des genêts
Animalia,Aves,Aythya nyroca,44.809,21.2851,Fuligule nyroca
Animalia,Aves,Falco vespertinus,43.3717,19.6349,Faucon kobez
Animalia,Aves,Numenius arquata,46.0442,19.9375,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0694,20.0746,Fuligule nyroca
Animalia,Aves,Crex crex,43.3075,19.7336,Râle des genêts
Animalia,Aves,Aythya nyroca,44.7961,21.2291,Fuligule nyroca
Animalia,Aves,Falco vespertinus,46.0442,19.9375,Faucon kobez
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.2177,20.6306,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.9079,20.375,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8482,20.4494,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.784,20.6101,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2365,20.3415,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8422,20.5361,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.6275,19.2784,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.0851,20.1132,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2648,20.3593,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2614,19.8709,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.9471,19.5198,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.2177,20.6306,Courlis cendré
Animalia,Aves,Limosa limosa,45.08,20.4824,Barge à queue noire
Animalia,Aves,Aythya nyroca,45.08,20.4824,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.4283,19.9337,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1198,20.2861,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Numenius arquata,46.0412,20.1208,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.1385,20.473,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.701,21.0271,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.8769,21.3696,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.0934,20.4708,Faucon kobez
Animalia,Aves,Aythya nyroca,45.3313,20.6691,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.08,20.4824,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.672,20.9306,Fuligule nyroca
